game_num,runtime,num_players,discussion,name,agent,innocent,killer,killer,num_turns,banished,killed,escaped,num_killed,num_escaped,duplicate_search_rate,vote_rate_for_self,vote_rate_for_killer,witness_vote_rate_for_killer,non_witness_vote_rate_for_killer,
19,10.91747904,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,FALSE,FALSE,,,0,0,1,1,,
19,10.91747904,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,FALSE,FALSE,,,0,0,1,1,,
19,10.91747904,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,4,TRUE,,,1,0,,0,0,,0,
20,12.93491817,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,TRUE,FALSE,FALSE,,,0.5,0,0,,0,
20,12.93491817,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,TRUE,FALSE,,,0,,,,,
20,12.93491817,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,FALSE,TRUE,,,0.666666667,0,0,,0,
20,12.93491817,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,5,FALSE,,,1,0,,0,0,,0,
21,40.95234728,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,1,FALSE,TRUE,FALSE,,,,,,,,
21,40.95234728,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,1,TRUE,FALSE,FALSE,,,,0,1,1,,
21,40.95234728,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,26,FALSE,,,1,0,,0,0,,0,
21,40.95234728,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,26,FALSE,FALSE,TRUE,,,0.833333333,0,0,,0,
22,93.34113693,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,9,TRUE,FALSE,FALSE,,,0.75,0,0,,0,
22,93.34113693,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,17,FALSE,TRUE,FALSE,,,0.714285714,0,0,,0,
22,93.34113693,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,9,FALSE,TRUE,FALSE,,,0.571428571,,,,,
22,93.34113693,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,17,FALSE,,,2,0,,0,0,,0,
23,49.84223413,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,30,FALSE,,,2,0,,0,0,0,,
23,49.84223413,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,TRUE,FALSE,FALSE,,,0,0,1,,1,
23,49.84223413,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,30,FALSE,TRUE,FALSE,,,0.875,0,0,,0,
23,49.84223413,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,0,,,,,
24,15.88987994,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,7,FALSE,,,1,0,,0,0,,0,
24,15.88987994,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,FALSE,TRUE,,,0,,,,,
24,15.88987994,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,TRUE,FALSE,,,0.333333333,,,,,
24,15.88987994,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,7,FALSE,FALSE,TRUE,,,0.666666667,0,1,,1,
25,26.14110708,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,0,,,,,
25,26.14110708,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,TRUE,FALSE,FALSE,,,0,1,0,,0,
25,26.14110708,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,14,FALSE,,,2,0,,0,0,,0,
25,26.14110708,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,14,FALSE,TRUE,FALSE,,,0.7,0,0,,0,
26,29.63461804,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,TRUE,FALSE,FALSE,,,0,0,1,1,,
26,29.63461804,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,19,FALSE,,,2,0,,0,0,,0,
26,29.63461804,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0.5,,,,,
26,29.63461804,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,19,FALSE,TRUE,FALSE,,,0.785714286,0,0,,0,
27,10.74591208,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,FALSE,TRUE,,,0.333333333,,,,,
27,10.74591208,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,FALSE,TRUE,,,0,,,,,
27,10.74591208,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,5,FALSE,,,0,0,,,,,,
27,10.74591208,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,FALSE,TRUE,,,0,,,,,
28,9.842947006,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,0,0,1,,1,
28,9.842947006,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,4,FALSE,,,3,0,,0,0,,0,
28,9.842947006,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,1,FALSE,TRUE,FALSE,,,,,,,,
28,9.842947006,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,TRUE,FALSE,,,0,0.5,0.5,,0.5,
29,3.512133837,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,1,FALSE,FALSE,FALSE,,,,0,1,1,,
29,3.512133837,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,1,TRUE,,,1,0,,0,0,,0,
29,3.512133837,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,1,FALSE,TRUE,FALSE,,,0,,,,,
29,3.512133837,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,1,FALSE,FALSE,FALSE,,,0,0,1,,1,
30,14.45286489,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,7,FALSE,FALSE,TRUE,,,0.333333333,,,,,
30,14.45286489,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,FALSE,TRUE,,,0.5,,,,,
30,14.45286489,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,FALSE,TRUE,,,0.333333333,,,,,
30,14.45286489,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,7,FALSE,,,0,0,,,,,,
31,12.36209416,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,TRUE,FALSE,,,0,,,,,
31,12.36209416,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,4,TRUE,,,1,0,,0,0,,0,
31,12.36209416,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,FALSE,FALSE,,,0,0,1,,1,
31,12.36209416,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,FALSE,FALSE,,,,0,1,,1,
32,15.70461416,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,0,,,,,
32,15.70461416,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,8,FALSE,,,1,0,,0,0,,0,
32,15.70461416,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,TRUE,FALSE,FALSE,,,0.333333333,0,1,,1,
32,15.70461416,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,8,FALSE,FALSE,TRUE,,,0,0,0,,0,
33,6.470680714,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,,,,,,
33,6.470680714,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,0,0,1,,1,
33,6.470680714,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,0,0,1,1,,
33,6.470680714,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,2,TRUE,,,1,0,,0,0,,0,
34,9.707376957,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,FALSE,TRUE,,,0,0,0,,0,
34,9.707376957,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,TRUE,FALSE,FALSE,,,0.5,0,0,,0,
34,9.707376957,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,5,FALSE,,,1,0,,0,0,0,,
34,9.707376957,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0,,,,,
35,27.05936384,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,8,FALSE,TRUE,FALSE,,,0.6,,,,,
35,27.05936384,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,8,TRUE,,,1,0,,1,1,,1,
35,27.05936384,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,8,FALSE,FALSE,FALSE,,,0.6,0,1,,1,
35,27.05936384,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,FALSE,TRUE,,,0,,,,,
36,15.02961874,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,TRUE,FALSE,,,0.666666667,,,,,
36,15.02961874,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,6,FALSE,TRUE,FALSE,,,0.666666667,0,1,1,,
36,15.02961874,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,TRUE,FALSE,FALSE,,,0,1,0,,0,
36,15.02961874,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,6,FALSE,,,2,0,,0,0,,0,
37,8.524792671,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,TRUE,FALSE,FALSE,,,,0,0,,0,
37,8.524792671,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,0,0,0,,0,
37,8.524792671,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0,,,,,
37,8.524792671,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,3,FALSE,,,2,0,,0,0,,0,
38,18.91577506,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,0.666666667,,,,,
38,18.91577506,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,7,FALSE,TRUE,FALSE,,,0,0,0.5,,0.5,
38,18.91577506,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,TRUE,FALSE,,,0,0,1,,1,
38,18.91577506,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,7,FALSE,,,3,0,,0,0,,0,
39,7.183232069,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,1,FALSE,TRUE,FALSE,,,0,,,,,
39,7.183232069,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,,0,1,1,,
39,7.183232069,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0,1,0,,0,
39,7.183232069,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,3,FALSE,,,3,0,,0,0,,0,
40,16.43543386,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,TRUE,FALSE,,,0.5,,,,,
40,16.43543386,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,5,TRUE,,,2,0,,0.5,0.5,0.5,,
40,16.43543386,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,TRUE,FALSE,,,0.5,0,1,1,,
40,16.43543386,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,FALSE,FALSE,,,0.5,0,0.5,,0.5,
41,15.53450489,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,7,FALSE,,,3,0,,0,0,0,,
41,15.53450489,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,TRUE,FALSE,,,0.333333333,0,1,,1,
41,15.53450489,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,7,FALSE,TRUE,FALSE,,,0.5,0,0.5,,0.5,
41,15.53450489,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,0,,,,,
42,15.71962214,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,TRUE,FALSE,,,0.333333333,0,0,,0,
42,15.71962214,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,TRUE,FALSE,FALSE,,,0,1,0,,0,
42,15.71962214,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,TRUE,FALSE,,,0,,,,,
42,15.71962214,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,5,FALSE,,,2,0,,0,0,,0,
43,18.34013724,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,FALSE,TRUE,,,0,,,,,
43,18.34013724,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,8,FALSE,,,0,0,,,,,,
43,18.34013724,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,6,FALSE,FALSE,TRUE,,,0,,,,,
43,18.34013724,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,8,FALSE,FALSE,TRUE,,,0.5,,,,,
44,354.557183,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,TRUE,FALSE,,,0,,,,,
44,354.557183,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,5,FALSE,,,2,0,,0,0,,0,
44,354.557183,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,TRUE,FALSE,FALSE,,,0,0,1,,1,
44,354.557183,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,TRUE,FALSE,,,0.333333333,0,0,,0,
45,76.07426786,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0,,,,,
45,76.07426786,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,8,FALSE,FALSE,TRUE,,,0.25,0,0,,0,
45,76.07426786,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,7,FALSE,FALSE,TRUE,,,0,0,0,,0,
45,76.07426786,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,8,FALSE,,,1,0,,1,1,,1,
46,23.40060091,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,TRUE,FALSE,,,0,,,,,
46,23.40060091,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,13,FALSE,FALSE,TRUE,,,0.5,0,0.5,,0.5,
46,23.40060091,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,6,FALSE,TRUE,FALSE,,,0,0,1,1,,
46,23.40060091,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,13,FALSE,,,2,0,,0,0,,0,
47,11.18030715,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,FALSE,TRUE,,,0,0,0,,0,
47,11.18030715,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,5,FALSE,,,1,0,,0,0,0,,
47,11.18030715,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0,,,,,
47,11.18030715,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,TRUE,FALSE,FALSE,,,0.5,0,0,,0,
48,8.295290709,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,,0,1,,1,
48,8.295290709,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0.5,,,,,
48,8.295290709,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,2,TRUE,,,1,0,,0,0,,0,
48,8.295290709,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,0,0,1,,1,
49,37.3748858,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0,,,,,
49,37.3748858,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,TRUE,FALSE,FALSE,,,0,0,1,,1,
49,37.3748858,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,22,FALSE,TRUE,FALSE,,,0.857142857,0,0,,0,
49,37.3748858,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,22,FALSE,,,2,0,,0,0,,0,
50,6.524245024,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,0,0,1,,1,
50,6.524245024,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,0.5,0,0,,0,
50,6.524245024,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0,,,,,
50,6.524245024,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,2,TRUE,,,1,0,,1,1,,1,
1,15.53557682,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,12,FALSE,,,1,0,,0,0,0,,
1,15.53557682,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,TRUE,FALSE,FALSE,,,0,1,0,,0,
1,15.53557682,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,12,FALSE,FALSE,TRUE,,,0,0,1,,1,
1,15.53557682,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0,,,,,
2,7.59629631,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,2,TRUE,,,1,0,,1,1,,1,
2,7.59629631,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,0.5,0,1,,1,
2,7.59629631,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0,,,,,
2,7.59629631,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,,0,0,,0,
3,72.27658892,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,TRUE,FALSE,FALSE,,,0,0,1,,1,
3,72.27658892,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,6,FALSE,,,1,0,,0,0,,0,
3,72.27658892,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0,,,,,
3,72.27658892,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,6,FALSE,FALSE,TRUE,,,0,0,0,,0,
4,41.76793122,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,14,FALSE,TRUE,FALSE,,,0.833333333,,,,,
4,41.76793122,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,20,FALSE,TRUE,FALSE,,,0.857142857,0,0.5,,0.5,
4,41.76793122,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,18,FALSE,TRUE,FALSE,,,0.714285714,0,0,,0,
4,41.76793122,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,20,FALSE,,,3,0,,0.5,0.5,,0.5,
5,5.339203119,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,,0,1,1,,
5,5.339203119,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,2,TRUE,,,1,0,,0,0,,0,
5,5.339203119,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0.5,,,,,
5,5.339203119,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,,0,1,,1,
6,5.761357069,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,2,TRUE,,,1,0,,0,0,,0,
6,5.761357069,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,0.5,0,1,1,,
6,5.761357069,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0,,,,,
6,5.761357069,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,0,0,1,,1,
7,22.88777804,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,TRUE,FALSE,,,0.5,,,,,
7,22.88777804,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,10,FALSE,FALSE,TRUE,,,0.666666667,0,0,,0,
7,22.88777804,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,14,FALSE,FALSE,TRUE,,,0.5,0,1,1,,
7,22.88777804,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,14,FALSE,,,1,0,,0,0,,0,
8,12.78591585,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,5,TRUE,,,1,0,,0,0,0,,
8,12.78591585,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,FALSE,FALSE,,,0,0,1,,1,
8,12.78591585,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,TRUE,FALSE,,,0,,,,,
8,12.78591585,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,FALSE,FALSE,,,0.666666667,0,1,,1,
9,9.240708113,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,TRUE,FALSE,,,0,,,,,
9,9.240708113,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,4,TRUE,,,1,0,,0,0,,0,
9,9.240708113,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,FALSE,FALSE,,,0,0,1,,1,
9,9.240708113,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,FALSE,FALSE,,,0,0,1,,1,
10,11.15856314,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,TRUE,FALSE,FALSE,,,0,1,0,,0,
10,11.15856314,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,7,FALSE,TRUE,FALSE,,,0.6,0,0,,0,
10,11.15856314,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,7,FALSE,,,2,0,,0,0,0,,
10,11.15856314,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,0,,,,,
11,9.136898041,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,,,,,,
11,9.136898041,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,TRUE,FALSE,FALSE,,,,0,1,1,,
11,9.136898041,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,5,FALSE,,,2,0,,0,0,,0,
11,9.136898041,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,TRUE,FALSE,,,0.666666667,0,0,,0,
12,10.30797005,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0,,,,,
12,10.30797005,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,6,FALSE,,,2,0,,0,0,0,0,
12,10.30797005,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,6,FALSE,FALSE,TRUE,,,0.5,0,1,,1,
12,10.30797005,4,FALSE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,0,1,0,,0,
13,4.663732052,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0.5,,,,,
13,4.663732052,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,0,0,0,,0,
13,4.663732052,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,0,0,1,1,,
13,4.663732052,4,FALSE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,2,TRUE,,,1,0,,1,1,,1,
14,10.51925611,4,FALSE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,TRUE,FALSE,,,0.5,,,,,
14,10.51925611,4,FALSE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,TRUE,FALSE,FALSE,,,0.333333333,0,1,1,,
14,10.51925611,4,FALSE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,6,FALSE,,,1,0,,0,0,,0,
14,10.51925611,4,FALSE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,6,FALSE,FALSE,TRUE,,,0.333333333,0,0,,0,
